I II V1 V2 V3 V4 V5 V6
40 2 -16 2 3 5 13 15
39 2 -14 4 5 6 14 15
37 3 -12 6 7 8 15 15
35 3 -9 8 9 9 17 16
33 4 -7 10 11 11 18 16
32 4 -5 12 13 12 19 16
29 5 -2 15 15 13 20 17
27 5 2 18 17 14 20 17
25 5 4 20 19 14 20 17
23 5 7 23 21 15 20 17
21 5 9 25 23 15 20 17
18 6 11 26 24 16 20 15
15 5 13 26 25 16 19 14
12 5 15 27 25 17 18 13
9 4 17 27 26 17 17 12
7 4 19 27 26 17 16 11
5 3 20 28 26 17 14 9
3 2 20 27 25 16 12 7
2 1 20 27 24 14 10 5
0 0 20 26 23 13 8 3
-2 0 20 26 22 12 6 2
-4 -2 19 24 20 10 4 0
-5 -3 18 22 19 9 3 -2
-6 -4 18 20 17 8 2 -4
-7 -5 17 18 16 7 1 -5
-8 -6 17 16 15 6 0 -6
-9 -7 16 15 14 5 -2 -7
-9 -7 15 14 13 4 -3 -8
-10 -7 15 13 12 3 -4 -8
-10 -7 14 12 11 2 -5 -9
-10 -7 14 11 11 2 -5 -9
-11 -8 13 10 10 1 -6 -10
-11 -8 13 10 10 1 -6 -10
-12 -9 13 10 10 1 -5 -9
-12 -9 13 10 10 1 -5 -9
-12 -9 13 10 10 1 -5 -9
-13 -10 13 9 9 1 -4 -8
-13 -10 13 9 9 1 -4 -8
-13 -10 14 10 9 1 -4 -8
-13 -10 14 10 9 1 -4 -8
-13 -10 14 10 9 1 -4 -8
-12 -11 15 11 9 1 -5 -7
-12 -11 15 11 9 1 -5 -7
-12 -11 14 11 9 1 -5 -7
-12 -11 14 11 9 1 -5 -7
-12 -11 14 11 9 1 -5 -7
-13 -11 13 10 9 1 -5 -8
-13 -11 13 10 9 1 -5 -8
-13 -11 13 10 8 1 -5 -9
-13 -11 13 10 8 1 -5 -9
-13 -11 13 10 8 1 -5 -9
-12 -11 13 11 7 0 -6 -10
-12 -11 13 11 8 1 -6 -9
-12 -11 13 11 8 1 -5 -8
-12 -11 13 11 9 2 -5 -7
-12 -11 13 11 9 2 -5 -7
-11 -9 15 13 11 4 -3 -6
-11 -7 16 15 12 5 -2 -5
-10 -4 18 17 13 6 1 -4
-10 -2 19 19 14 7 2 -3
-10 1 20 21 15 8 3 -3
-9 2 21 22 16 9 4 -2
-9 2 21 22 17 10 5 0
-8 2 22 22 18 11 5 1
-8 2 22 22 19 12 6 2
-8 2 22 22 19 12 6 2
-7 5 23 23 20 13 7 3
-6 8 23 24 20 14 8 4
-6 12 23 24 21 14 8 5
-5 15 23 25 21 15 9 6
-5 18 23 25 21 15 9 6
-3 20 24 26 22 16 10 7
-2 22 24 25 22 16 10 8
0 23 23 25 22 16 11 8
