I II V1 V2 V3 V4 V5 V6
21 29 32 77 121 74 64 -3
20 24 28 70 114 67 57 -9
19 24 27 77 117 73 61 -1
20 32 31 95 128 81 68 6
20 28 21 77 108 66 48 -13
18 20 17 65 102 70 53 -4
18 21 21 68 108 75 59 0
21 26 17 56 108 70 57 -7
20 22 18 42 99 66 53 -11
20 26 25 61 112 78 72 7
21 35 24 69 111 74 67 -3
16 28 22 64 104 69 62 -9
16 24 20 59 100 68 62 -5
20 32 26 66 106 73 68 0
16 28 18 57 93 60 52 -15
11 19 17 46 87 62 55 -7
10 23 18 52 89 63 59 -2
11 20 20 43 80 55 51 -10
16 16 10 19 66 47 41 -16
13 19 19 40 78 59 60 1
11 26 20 48 75 49 49 -11
5 22 20 43 67 44 41 -18
3 16 18 35 64 45 43 -15
8 21 24 47 71 46 48 -12
6 19 17 36 56 31 31 -28
1 7 14 25 49 32 38 -21
6 11 13 20 50 32 42 -16
14 16 11 14 44 25 34 -22
14 6 0 -2 28 15 23 -30
6 6 10 10 38 27 39 -13
-1 11 14 21 36 18 32 -22
2 9 10 10 26 9 24 -30
4 7 8 13 26 11 26 -25
4 14 15 24 32 15 33 -22
2 11 9 9 15 1 20 -35
-1 0 3 4 7 3 22 -29
-3 3 15 6 10 5 28 -24
-3 4 18 3 10 2 24 -29
-4 -1 4 -13 2 -5 16 -35
-5 0 8 1 14 6 30 -18
-5 4 7 12 12 -2 22 -30
-3 3 6 8 2 -6 12 -34
2 0 7 18 2 -5 14 -30
-4 -1 22 20 11 -3 20 -30
-3 -5 7 -1 -5 -19 1 -48
-3 -8 -1 -17 -8 -15 7 -39
-8 -4 7 -10 -2 -9 16 -30
-8 -5 8 -10 -6 -12 12 -35
-7 -11 -1 -14 -18 -18 5 -39
-6 -8 4 -2 -6 -8 22 -26
-4 0 6 8 -5 -12 14 -36
-8 -6 4 3 -10 -16 7 -41
-6 -8 10 -6 -11 -14 12 -37
0 -1 9 5 1 -11 21 -35
-2 -9 -3 -8 -14 -26 3 -53
-5 -18 -6 -20 -15 -21 9 -43
-5 -12 0 -10 -8 -16 14 -34
-8 -11 0 -13 -9 -19 9 -38
-6 -14 -6 -26 -19 -23 3 -42
-6 -11 7 -8 -4 -12 21 -27
-1 -2 6 -7 -4 -17 13 -37
-3 -5 1 -4 -11 -21 7 -43
-2 -10 1 -3 -9 -20 9 -38
-3 -7 9 12 1 -18 13 -35
-4 -9 0 -8 -15 -30 -3 -51
-5 -16 0 -18 -17 -25 2 -41
-7 -12 5 -18 -11 -19 8 -32
-11 -10 -3 -14 -16 -21 2 -37
-8 -15 -7 -28 -25 -23 -4 -39
-5 -9 8 -11 -6 -7 14 -20
-2 -5 9 0 -4 -14 6 -33
-4 -5 11 -6 -7 -17 0 -38
-4 -9 7 6 -5 -15 3 -32
1 -7 11 18 1 -13 8 -30
-1 -11 1 0 -12 -25 -6 -44
-9 -19 1 -5 -14 -20 0 -35
-11 -16 10 -7 -9 -15 8 -28
-8 -12 7 -9 -11 -18 2 -34
-6 -18 -4 -23 -23 -23 -6 -41
-6 -13 15 -18 -9 -11 9 -28
-6 -8 10 -7 -9 -17 2 -37
-8 -11 3 -2 -14 -20 -4 -44
-7 -11 6 -3 -10 -17 1 -38
-3 -8 15 9 -2 -14 6 -35
-1 -13 3 -10 -17 -26 -11 -51
-9 -23 5 -16 -16 -20 -3 -40
-13 -18 6 -5 -10 -16 4 -33
-9 -13 4 -4 -12 -19 3 -36
-8 -22 -5 -19 -21 -25 -2 -40
-9 -20 5 -8 -9 -15 13 -26
-7 -10 9 8 -7 -20 6 -36
-7 -12 5 -5 -11 -22 1 -40
-7 -15 9 5 -8 -21 5 -35
-11 -11 21 17 6 -11 16 -29
-13 -16 7 -1 -9 -26 -3 -47
-12 -22 4 -8 -9 -21 5 -35
-11 -17 10 0 -1 -18 12 -29
-8 -18 5 2 -6 -25 6 -38
-5 -22 -2 -10 -15 -32 -2 -43
-9 -19 11 8 1 -18 17 -27
-12 -11 16 11 -1 -23 9 -39
-10 -15 11 7 -10 -25 3 -43
-9 -17 12 -4 -11 -24 6 -39
-10 -11 14 17 -1 -16 14 -33
-10 -16 7 13 -9 -26 1 -46
-13 -23 2 -3 -7 -22 8 -39
-9 -18 6 -3 0 -19 13 -33
-7 -15 6 -2 -4 -22 10 -38
-9 -21 -1 -11 -15 -28 5 -43
-13 -18 12 13 1 -11 24 -25
-10 -11 13 13 0 -19 13 -37
-3 -14 9 2 -8 -24 6 -44
-3 -16 11 3 -6 -24 10 -39
-9 -15 15 13 4 -18 17 -34
-6 -18 11 3 -8 -29 3 -46
-6 -23 9 -12 -7 -23 10 -35
-8 -20 17 4 -1 -19 14 -30
-8 -16 8 1 -4 -21 12 -36
-17 -21 5 -10 -13 -23 9 -36
-19 -19 17 1 1 -10 24 -20
-11 -10 16 5 -1 -19 14 -33
-9 -11 6 3 -7 -23 8 -38
-10 -15 12 5 -4 -21 11 -32
-7 -12 17 8 5 -16 16 -31
-5 -13 7 -4 -7 -27 2 -43
-8 -18 6 -9 -6 -20 12 -31
-16 -18 7 -4 -1 -16 19 -25
-10 -13 6 -1 -4 -19 15 -31
-9 -19 -1 -15 -12 -24 12 -32
-12 -13 7 3 4 -10 30 -16
-10 -5 6 12 5 -16 22 -26
-7 -10 7 5 0 -20 17 -31
-6 -12 8 2 0 -18 19 -26
-8 -6 14 26 9 -13 27 -22
-11 -13 4 3 -8 -25 12 -37
-10 -20 10 -13 -6 -19 18 -27
-10 -15 10 -9 6 -14 23 -21
-8 -9 3 -8 4 -16 20 -26
-5 -13 3 -11 -3 -17 17 -26
-10 -12 15 -6 11 -7 32 -10
-11 -6 11 12 11 -13 24 -21
-7 -8 12 3 5 -17 18 -27
-4 -11 2 3 6 -16 20 -24
-8 -6 12 14 14 -9 27 -20
-11 -13 5 -8 -1 -22 9 -36
-9 -19 0 -16 -4 -19 11 -29
-5 -13 9 -8 3 -13 17 -21
-9 -12 3 -6 0 -15 13 -26
-14 -18 -2 -22 -7 -19 8 -29
-11 -13 5 0 6 -6 24 -13
-6 -7 5 7 5 -12 16 -24
-2 -5 6 1 0 -13 14 -29
-2 -10 3 -4 2 -11 17 -24
-4 -10 8 12 9 -8 20 -22
-7 -14 1 -5 -7 -21 5 -37
-11 -21 -5 -12 -8 -17 12 -27
-10 -16 3 -9 -3 -12 16 -20
-12 -13 4 -4 -4 -11 14 -23
-11 -17 -3 -19 -15 -17 8 -28
-8 -10 1 -5 -5 -6 22 -15
-7 -5 -1 -2 -7 -14 12 -29
-10 -10 -4 -8 -9 -15 8 -32
-8 -11 2 -6 -3 -12 14 -27
-6 -9 7 6 5 -12 16 -25
-6 -11 0 -7 -11 -24 0 -39
-4 -17 -1 -14 -12 -16 7 -27
-5 -16 3 -10 -10 -16 11 -23
-7 -15 -1 -16 -15 -18 7 -28
-14 -25 -9 -20 -22 -21 6 -31
-13 -20 -1 3 -7 -9 21 -18
-7 -12 1 -1 -9 -17 13 -31
-4 -13 -6 -11 -15 -18 11 -35
-6 -13 -5 -10 -12 -15 16 -31
-6 -10 3 -1 -4 -12 20 -27
-4 -17 -8 -11 -20 -27 4 -42
-3 -23 -4 -16 -18 -19 13 -29
-7 -19 0 -4 -11 -15 18 -24
-10 -16 1 -6 -14 -19 15 -28
-11 -20 -7 -21 -20 -22 11 -31
-12 -18 -4 -10 -10 -13 22 -18
-4 -10 -3 -7 -11 -21 10 -30
-2 -12 -6 -20 -17 -23 4 -36
-3 -17 -5 -17 -17 -22 6 -33
1 -14 -1 -11 -10 -19 8 -30
0 -19 -9 -19 -25 -29 -8 -45
-10 -27 -4 -22 -21 -19 5 -29
-10 -22 -2 -13 -13 -13 12 -20
-15 -17 0 -9 -14 -15 8 -22
-16 -23 -5 -22 -23 -19 3 -26
-13 -19 1 -8 -10 -9 17 -14
-12 -14 9 -8 -11 -15 8 -25
-10 -19 5 -13 -16 -17 6 -28
-13 -21 1 2 -13 -16 10 -25
-10 -17 0 0 -8 -16 12 -24
-4 -19 -7 -22 -23 -27 -1 -40
-10 -28 -9 -27 -24 -20 7 -27
-8 -23 -3 -23 -20 -17 13 -23
-6 -21 -4 -16 -25 -19 8 -26
-13 -27 -12 -24 -33 -20 7 -30
-13 -21 4 -11 -11 -5 26 -13
-13 -16 2 -12 -9 -10 17 -24
-12 -18 2 -7 -13 -12 13 -26
-7 -17 -2 -15 -14 -11 15 -23
-3 -15 2 -5 -9 -10 16 -23
-3 -22 -3 -15 -23 -23 3 -36
-9 -30 -4 -20 -23 -17 11 -26
-7 -23 -3 -19 -19 -16 15 -24
-7 -22 -6 -18 -21 -19 10 -28
-12 -27 -14 -28 -28 -20 5 -30
-13 -18 -2 -12 -12 -5 20 -13
-10 -13 -1 -7 -13 -12 13 -24
-12 -19 -2 -11 -18 -16 7 -27
-4 -21 -1 -7 -20 -16 7 -26
-1 -17 6 -5 -14 -16 9 -26
-3 -19 -12 -19 -29 -28 -6 -39
-5 -28 -8 -24 -26 -19 5 -24
-7 -25 -3 -2 -24 -16 8 -22
-11 -23 -5 -11 -27 -19 3 -25
-16 -27 -8 -33 -32 -20 4 -24
-14 -21 1 -19 -18 -9 17 -13
-3 -14 -2 -9 -20 -16 5 -28
-5 -23 -9 -19 -27 -20 -1 -33
-11 -27 -7 -22 -23 -18 2 -27
-14 -18 5 2 -13 -12 9 -21
-9 -24 -9 -17 -32 -28 -13 -37
-10 -30 -7 -29 -32 -20 -5 -25
-13 -23 -7 -26 -29 -17 0 -21
-14 -23 -8 -25 -34 -19 -5 -25
-9 -27 -14 -40 -43 -24 -11 -27
-8 -23 0 -19 -23 -10 7 -12
-4 -20 -2 -13 -23 -17 -5 -24
-4 -22 -6 -12 -26 -18 -11 -26
-6 -25 -4 -11 -24 -15 -9 -23
-7 -20 1 -5 -16 -12 -5 -19
-14 -24 -3 -12 -28 -21 -17 -29
-14 -31 -10 -15 -29 -17 -11 -20
-9 -27 -6 -10 -26 -16 -7 -17
-8 -24 -5 -14 -29 -20 -12 -22
-10 -31 -11 -33 -39 -24 -17 -24
-12 -26 -4 -18 -22 -10 1 -6
-12 -21 -5 -13 -25 -16 -8 -18
-12 -23 -6 -21 -31 -18 -10 -21
-8 -24 -5 -23 -27 -14 -4 -16
-5 -17 0 -13 -23 -13 -3 -15
-7 -24 -5 -20 -35 -24 -18 -28
-10 -30 -9 -21 -31 -17 -7 -14
-10 -26 -2 -22 -27 -16 -4 -11
-10 -25 -1 -22 -32 -20 -8 -16
-14 -32 -7 -38 -41 -22 -15 -19
-11 -28 5 -18 -28 -12 -2 -7
-3 -22 0 -16 -28 -20 -12 -21
-1 -25 -9 -25 -35 -24 -17 -27
-6 -26 -5 -25 -28 -18 -9 -19
-18 -21 4 -2 -15 -9 1 -11
-8 -26 -9 -19 -32 -26 -18 -30
-2 -31 -8 -32 -32 -22 -11 -19
-10 -28 -2 -20 -24 -19 -8 -13
-16 -24 -7 -20 -26 -20 -9 -16
-14 -29 -12 -34 -35 -23 -15 -19
-12 -25 -4 -13 -25 -11 -1 -7
-9 -20 -2 -17 -28 -18 -11 -19
-8 -23 -3 -20 -30 -18 -13 -22
-9 -27 -6 -21 -25 -16 -10 -18
-7 -20 1 -10 -12 -11 -5 -15
-7 -24 -8 -21 -25 -23 -17 -29
-12 -32 -10 -21 -26 -17 -6 -18
-10 -27 -3 -24 -23 -16 -6 -15
-2 -24 -10 -29 -29 -22 -13 -20
-5 -29 -11 -44 -33 -23 -16 -19
-11 -23 5 -21 -17 -8 1 -3
