I II V1 V2 V3 V4 V5 V6
-7 -5 15 12 -4 -7 -7 -4
-7 -3 16 12 -4 -6 -7 -4
-6 0 17 13 -3 -5 -6 -3
-5 3 18 14 -2 -4 -5 -2
-4 5 19 15 0 -3 -4 0
-4 7 20 15 1 -2 -3 0
-3 8 21 16 2 0 -2 1
-2 8 21 16 2 0 -2 1
0 9 21 16 2 0 -2 1
1 9 21 16 2 0 -2 1
1 9 21 16 2 0 -2 1
2 10 22 17 2 0 -2 1
2 11 21 17 2 0 -2 1
2 12 21 16 3 0 -2 2
2 13 20 16 3 0 -2 2
2 14 20 16 3 0 -2 2
2 16 17 15 4 1 0 3
2 18 15 14 4 2 1 4
2 20 13 13 5 2 2 5
2 22 11 12 5 3 3 6
2 23 9 12 5 3 3 6
5 25 8 11 7 5 5 7
7 27 9 12 8 6 6 8
10 28 10 13 9 7 7 9
12 30 11 14 10 8 8 10
14 31 12 15 11 9 9 11
15 31 12 16 12 10 10 12
15 30 11 15 11 10 10 12
15 29 9 15 11 9 10 12
15 28 8 14 10 9 10 12
15 27 7 14 10 9 10 12
13 23 6 13 8 7 8 12
11 20 6 12 7 6 7 11
9 17 6 12 5 4 5 10
7 14 6 11 4 3 4 9
6 11 6 11 3 2 3 8
5 9 5 10 1 1 2 6
4 8 5 10 0 0 1 5
3 6 5 9 -2 -2 0 3
2 5 5 9 -3 -3 -2 2
2 4 5 9 -4 -3 -3 1
0 2 6 7 -6 -5 -5 -2
-2 0 5 5 -7 -7 -6 -3
-3 -2 5 4 -9 -9 -8 -4
-4 -4 4 2 -10 -11 -9 -5
-5 -5 4 1 -11 -12 -10 -6
-6 -6 3 0 -12 -13 -11 -7
-6 -7 3 0 -13 -14 -12 -8
-6 -7 2 -2 -13 -14 -12 -8
-6 -8 2 -2 -14 -15 -13 -9
-6 -8 2 -2 -14 -15 -13 -9
-7 -9 1 -3 -15 -16 -14 -10
-7 -10 1 -3 -15 -16 -14 -10
-8 -11 1 -3 -15 -16 -14 -10
-8 -12 1 -3 -15 -16 -14 -10
-8 -12 1 -3 -15 -16 -14 -10
-9 -13 1 -2 -14 -16 -14 -11
-9 -13 1 -2 -14 -16 -14 -11
-9 -12 2 -2 -14 -16 -14 -11
-9 -12 2 -2 -14 -16 -14 -11
-9 -12 2 -2 -14 -16 -14 -11
-9 -11 3 0 -14 -15 -13 -11
-9 -11 3 0 -14 -15 -13 -11
-9 -12 3 0 -14 -15 -14 -11
-9 -12 3 0 -14 -15 -14 -11
-9 -12 3 0 -14 -15 -14 -11
-8 -13 3 1 -15 -15 -15 -11
-8 -13 3 1 -15 -15 -15 -11
-8 -13 3 1 -15 -15 -15 -11
-8 -13 3 1 -15 -15 -15 -11
-8 -13 3 1 -15 -15 -15 -11
-9 -13 5 3 -15 -16 -15 -12
-10 -14 9 6 -15 -17 -17 -14
-10 -14 13 10 -15 -19 -18 -16
-11 -15 17 14 -15 -20 -20 -18
-11 -15 21 17 -15 -21 -21 -20
-13 -16 28 26 -14 -23 -24 -23
-14 -17 36 35 -12 -24 -27 -25
