I II V1 V2 V3 V4 V5 V6
-10 -23 6 -5 -26 -27 -27 -25
-10 -23 6 -5 -26 -27 -27 -25
-10 -23 6 -5 -25 -26 -27 -25
-10 -23 7 -5 -25 -26 -26 -25
-10 -23 7 -5 -24 -25 -26 -25
-10 -23 7 -5 -24 -25 -26 -25
-9 -23 8 -5 -23 -24 -25 -26
-9 -23 8 -4 -23 -24 -25 -26
-9 -23 8 -3 -23 -24 -25 -26
-9 -23 8 -2 -23 -24 -25 -26
-9 -23 8 -2 -23 -24 -25 -26
-8 -23 7 0 -22 -23 -26 -26
-8 -22 7 0 -21 -22 -25 -25
-8 -21 7 0 -20 -22 -24 -24
-8 -20 7 0 -19 -21 -23 -23
-8 -20 7 0 -18 -21 -23 -22
-8 -19 6 2 -17 -20 -22 -21
-7 -19 7 4 -16 -20 -22 -21
-7 -19 8 6 -15 -19 -22 -21
-6 -19 9 8 -14 -19 -22 -21
-6 -19 9 9 -14 -19 -22 -21
-5 -19 10 10 -13 -18 -22 -21
-5 -18 10 11 -12 -17 -21 -21
-5 -18 10 12 -11 -16 -20 -20
-5 -17 10 13 -10 -15 -19 -20
-5 -17 10 13 -9 -15 -19 -20
-4 -16 11 17 -6 -12 -18 -19
-3 -16 12 20 -3 -10 -17 -18
-3 -15 13 23 1 -8 -16 -17
-2 -15 14 26 4 -6 -15 -16
-2 -15 15 29 6 -4 -14 -15
0 -13 16 32 10 1 -11 -14
1 -11 16 35 14 4 -9 -13
2 -10 17 38 17 7 -7 -13
3 -8 17 42 21 10 -5 -12
4 -7 17 45 24 13 -3 -12
6 -5 18 49 28 16 0 -10
7 -3 19 52 32 19 2 -8
8 0 20 55 36 22 4 -6
9 2 21 58 40 25 6 -4
10 3 21 61 44 27 7 -2
11 5 22 63 47 31 10 1
12 7 22 64 50 34 13 3
13 9 22 66 53 38 15 5
14 11 22 67 56 42 18 7
14 13 22 68 58 45 20 8
15 14 22 69 60 47 21 10
16 14 22 69 61 48 22 11
17 15 22 70 62 49 23 12
18 15 22 70 63 50 24 13
19 15 22 70 64 51 25 14
20 16 22 70 65 52 26 15
19 17 22 69 65 52 27 16
19 17 21 67 65 52 27 17
18 18 21 66 65 52 28 18
18 18 21 65 65 52 28 18
17 19 20 63 65 53 29 19
17 19 20 62 64 52 28 19
17 19 19 61 63 51 27 19
17 19 19 60 62 50 26 19
17 19 19 59 61 49 26 19
17 20 17 56 58 47 25 18
16 20 16 53 55 45 25 18
16 20 15 50 52 44 24 17
15 20 14 47 49 42 24 17
15 20 13 44 47 40 24 17
14 20 12 40 44 37 23 16
13 19 12 38 40 34 22 15
12 19 12 36 37 32 21 15
11 18 12 34 34 29 20 14
10 18 12 32 32 27 19 14
9 16 11 29 29 25 16 12
8 14 10 26 26 23 14 10
8 13 10 24 24 21 12 8
7 11 9 21 21 19 10 6
7 10 9 19 19 18 8 4
6 8 8 17 16 15 6 3
5 7 8 16 14 13 5 2
4 6 8 14 11 11 3 1
3 5 8 13 9 9 2 0
3 4 8 12 7 7 1 -2
2 3 7 10 5 5 0 -3
1 2 6 8 4 4 -2 -3
1 2 6 6 2 3 -3 -3
0 1 5 4 1 2 -4 -3
0 1 5 3 0 1 -4 -3
-2 0 4 2 -2 0 -5 -4
-2 -2 4 2 -3 -2 -5 -4
-2 -2 4 2 -3 -3 -6 -5
-2 -3 4 2 -4 -4 -6 -5
-2 -3 4 2 -4 -4 -6 -5
-3 -4 3 1 -5 -5 -7 -6
-4 -4 3 1 -6 -6 -8 -7
-4 -4 3 0 -7 -7 -8 -8
-5 -4 3 0 -8 -8 -9 -9
-5 -4 3 0 -8 -8 -9 -9
-6 -5 3 -2 -9 -9 -10 -10
-6 -5 3 -2 -9 -9 -10 -10
-6 -5 3 -3 -9 -9 -10 -10
-6 -5 3 -3 -9 -9 -10 -10
-6 -5 3 -3 -9 -9 -10 -10
-5 -6 3 -4 -10 -10 -11 -9
-5 -6 3 -4 -10 -10 -11 -9
-6 -6 4 -3 -10 -10 -11 -10
-6 -6 4 -3 -10 -10 -11 -10
-6 -6 4 -3 -10 -10 -11 -10
-7 -6 5 -2 -9 -9 -11 -11
-7 -6 5 0 -9 -9 -11 -11
-7 -6 5 1 -8 -9 -11 -11
