I II V1 V2 V3 V4 V5 V6
-7 -7 10 12 -3 -22 -19 -11
-10 -8 10 11 -3 -22 -19 -12
-9 -8 10 12 -2 -21 -18 -11
-7 -8 9 12 -2 -20 -17 -11
-7 -7 8 12 -2 -20 -17 -11
-7 -7 8 13 -2 -21 -17 -11
-6 -8 9 15 -2 -20 -17 -11
-5 -9 10 16 -2 -20 -17 -12
-3 -8 9 16 -2 -22 -18 -13
0 -6 9 15 -3 -22 -17 -13
1 -4 11 15 -3 -21 -15 -11
0 -3 11 15 -2 -21 -16 -11
0 -5 9 14 -3 -22 -17 -13
-3 -9 8 15 -3 -22 -18 -13
-6 -10 7 14 -5 -23 -19 -15
-9 -9 8 14 -4 -23 -19 -16
-6 -7 7 14 -4 -24 -21 -18
0 -5 8 15 -4 -23 -21 -17
1 -4 8 14 -4 -24 -20 -16
-3 -5 11 15 -3 -23 -20 -13
-6 -5 12 16 -2 -21 -19 -12
-8 -5 11 16 -2 -22 -18 -12
-10 -6 11 17 0 -23 -16 -11
-8 -6 10 18 0 -23 -14 -10
-6 -5 9 18 1 -21 -14 -11
-7 -6 9 17 0 -22 -15 -12
-8 -8 9 17 -2 -23 -17 -12
-7 -9 9 17 -3 -23 -17 -11
-5 -7 9 16 -3 -23 -17 -12
-4 -6 9 15 -3 -22 -18 -13
-4 -7 9 15 -3 -22 -17 -13
-7 -9 8 15 -4 -23 -17 -13
-8 -8 8 14 -4 -23 -17 -13
-5 -6 10 15 -3 -22 -17 -13
-3 -4 10 15 -4 -22 -18 -14
-3 -6 10 14 -4 -23 -19 -16
-5 -7 9 13 -6 -25 -21 -18
-5 -7 8 13 -7 -25 -21 -18
-4 -6 7 12 -7 -26 -22 -18
-3 -5 8 12 -6 -24 -20 -16
-3 -4 9 12 -6 -23 -18 -15
-3 -5 11 14 -4 -21 -16 -13
-3 -6 11 14 -4 -20 -16 -12
-4 -6 11 13 -4 -20 -16 -11
-3 -5 11 13 -5 -21 -16 -11
-2 -6 10 12 -7 -23 -17 -13
-2 -6 9 12 -8 -24 -19 -14
0 -5 6 11 -10 -26 -21 -16
-4 -7 7 12 -9 -25 -19 -16
-6 -9 8 12 -9 -25 -19 -15
-6 -8 10 12 -9 -26 -18 -14
-6 -8 10 11 -10 -26 -18 -14
-5 -8 8 9 -12 -27 -20 -16
-5 -6 8 10 -10 -26 -19 -15
-2 -4 7 9 -10 -27 -20 -16
-2 -4 7 9 -11 -28 -20 -16
-2 -4 8 10 -11 -27 -20 -15
2 -2 8 9 -12 -27 -20 -15
4 1 8 9 -12 -27 -20 -16
1 -3 8 9 -13 -28 -20 -14
-4 -9 6 7 -15 -29 -22 -15
-5 -12 5 4 -17 -30 -22 -17
-3 -11 5 3 -17 -29 -22 -17
-2 -11 5 5 -15 -27 -20 -15
-2 -11 6 6 -14 -27 -19 -14
-3 -8 8 7 -14 -27 -18 -15
-6 -7 8 7 -15 -27 -19 -16
-9 -8 8 7 -14 -26 -19 -16
-9 -10 6 5 -16 -28 -20 -18
-9 -10 7 5 -15 -28 -20 -18
-7 -9 7 5 -15 -28 -20 -18
-4 -8 6 4 -15 -28 -21 -18
-3 -8 6 3 -16 -28 -20 -17
-2 -9 6 3 -16 -28 -21 -15
-5 -10 8 4 -15 -27 -20 -15
-8 -10 9 6 -14 -27 -19 -14
-7 -8 8 6 -15 -30 -20 -15
-6 -7 7 6 -16 -31 -22 -16
-6 -8 7 5 -16 -29 -22 -17
-4 -8 7 4 -18 -29 -23 -17
-2 -7 7 3 -19 -31 -23 -16
-2 -7 7 3 -18 -31 -22 -16
-2 -6 8 4 -17 -29 -20 -17
-4 -4 9 5 -17 -28 -19 -16
-5 -6 8 5 -17 -28 -19 -16
-4 -8 6 3 -18 -30 -21 -18
-4 -10 7 3 -18 -30 -22 -18
-4 -10 6 3 -19 -30 -23 -19
-2 -10 5 2 -19 -30 -22 -18
1 -11 5 3 -18 -29 -22 -17
0 -13 5 2 -18 -30 -23 -17
-3 -12 4 1 -20 -31 -23 -18
-2 -10 5 1 -20 -32 -21 -18
-3 -9 6 2 -19 -31 -20 -17
-7 -11 6 3 -18 -31 -21 -18
-10 -13 6 4 -18 -30 -21 -18
-7 -10 6 4 -18 -30 -21 -19
-3 -7 6 4 -18 -30 -21 -19
1 -5 7 5 -17 -29 -19 -17
3 -5 6 3 -18 -30 -20 -17
2 -5 5 1 -20 -31 -22 -18
-3 -7 6 1 -19 -31 -22 -18
-4 -9 5 1 -19 -31 -22 -18
-5 -9 6 2 -19 -29 -20 -18
-6 -9 6 0 -20 -31 -20 -19
-8 -11 5 -2 -22 -32 -22 -19
-8 -13 4 0 -22 -32 -23 -19
-5 -12 5 0 -22 -32 -23 -19
-2 -11 4 -2 -22 -33 -24 -21
-2 -11 5 0 -21 -33 -24 -21
-3 -11 7 2 -20 -32 -22 -20
-3 -10 6 1 -20 -31 -21 -19
-4 -9 6 2 -19 -30 -21 -17
-5 -9 7 2 -19 -29 -21 -16
-5 -9 5 2 -20 -29 -22 -18
-4 -9 3 0 -22 -32 -24 -20
-6 -8 4 1 -21 -32 -23 -18
-7 -8 6 2 -19 -31 -22 -17
-6 -8 8 3 -18 -29 -20 -18
-3 -11 7 3 -19 -29 -20 -18
-4 -12 5 2 -20 -31 -23 -19
-5 -11 5 1 -20 -31 -23 -20
-6 -9 5 1 -19 -29 -22 -20
-6 -11 5 1 -19 -29 -22 -19
-5 -12 3 1 -20 -30 -23 -19
-4 -10 4 1 -20 -29 -23 -20
-5 -11 6 1 -20 -30 -22 -19
-7 -13 7 3 -19 -31 -21 -17
-7 -12 4 1 -20 -32 -21 -18
-4 -10 4 0 -20 -30 -22 -20
0 -9 2 -2 -20 -30 -23 -20
0 -9 3 -2 -20 -30 -23 -19
-4 -9 3 -2 -20 -31 -22 -18
-4 -10 4 0 -19 -31 -20 -18
-2 -11 4 0 -20 -31 -21 -19
0 -11 5 0 -20 -30 -21 -18
-3 -11 5 0 -20 -30 -22 -18
-9 -13 6 2 -19 -31 -21 -18
-10 -15 7 2 -18 -30 -21 -19
-9 -15 6 2 -19 -30 -22 -19
-7 -15 5 0 -20 -31 -23 -19
-5 -12 5 0 -19 -31 -23 -18
-4 -10 5 -2 -19 -31 -23 -17
-3 -12 4 0 -20 -31 -22 -18
-2 -12 5 1 -19 -30 -21 -18
0 -10 4 0 -20 -30 -21 -18
-3 -9 4 0 -20 -30 -22 -18
0 -8 5 1 -20 -30 -22 -18
1 -9 6 0 -20 -30 -22 -18
-3 -11 5 -2 -21 -32 -23 -19
-5 -12 4 0 -21 -32 -23 -19
-3 -10 3 0 -21 -32 -23 -19
-4 -12 4 0 -20 -30 -22 -19
-6 -14 5 0 -20 -29 -21 -18
-7 -14 5 1 -19 -29 -21 -18
-7 -13 5 1 -19 -30 -22 -18
-6 -13 5 -2 -21 -32 -23 -18
-5 -12 6 1 -20 -30 -21 -16
-5 -12 8 3 -17 -27 -18 -15
-5 -11 7 2 -18 -28 -19 -17
-4 -11 6 0 -19 -29 -21 -18
-2 -11 5 -2 -19 -29 -22 -18
1 -11 5 -2 -19 -29 -21 -17
1 -11 4 -2 -19 -30 -22 -17
-3 -12 5 0 -19 -30 -22 -18
-6 -13 6 0 -18 -30 -22 -18
-6 -12 6 1 -18 -30 -21 -16
-5 -12 7 2 -18 -28 -20 -16
-3 -12 7 2 -18 -27 -21 -17
-3 -11 7 3 -17 -26 -20 -17
-3 -12 5 1 -18 -27 -21 -18
-3 -14 4 -2 -19 -28 -22 -19
-3 -14 5 0 -19 -28 -22 -18
-6 -13 6 0 -19 -27 -21 -18
-8 -13 7 1 -19 -27 -21 -17
-6 -14 6 0 -20 -29 -22 -18
-3 -15 4 -2 -22 -32 -24 -19
-4 -15 4 -3 -23 -33 -25 -19
-6 -15 5 -2 -22 -33 -24 -19
-6 -13 6 0 -21 -31 -22 -19
-4 -13 6 3 -18 -28 -20 -18
-3 -13 5 1 -19 -29 -21 -19
-3 -9 6 1 -19 -30 -22 -18
-2 -6 7 3 -19 -28 -21 -16
0 -7 7 4 -17 -25 -18 -14
-2 -8 9 6 -15 -23 -16 -13
-3 -7 10 8 -13 -22 -15 -12
-5 -5 10 7 -14 -22 -15 -12
-5 -3 9 6 -16 -23 -16 -12
-4 0 10 5 -16 -24 -16 -13
-3 1 12 7 -14 -23 -16 -13
-3 5 14 9 -12 -21 -15 -11
-2 10 16 10 -12 -21 -14 -10
-2 12 17 11 -12 -21 -14 -9
-2 12 16 11 -12 -21 -14 -8
0 12 14 11 -13 -20 -14 -7
0 13 13 10 -14 -20 -14 -7
-2 14 12 10 -14 -19 -12 -5
2 17 7 8 -15 -19 -13 -6
5 19 3 6 -14 -19 -12 -6
6 19 0 4 -15 -20 -12 -6
6 18 -3 4 -15 -19 -11 -5
6 15 -6 3 -15 -19 -11 -4
6 14 -8 2 -16 -19 -11 -4
6 14 -7 4 -15 -16 -8 -2
6 14 -6 5 -13 -14 -7 1
6 14 -8 5 -13 -15 -7 0
8 14 -9 6 -14 -16 -6 -2
9 14 -7 7 -12 -15 -6 0
9 11 -6 5 -13 -15 -7 -2
9 8 -6 3 -15 -16 -8 -4
