I II V1 V2 V3 V4 V5 V6
33 13 -64 -67 -82 -155 -166 -366
33 14 -64 -66 -81 -154 -166 -364
34 14 -63 -66 -81 -153 -165 -361
37 16 -63 -65 -81 -151 -164 -359
35 15 -62 -65 -80 -150 -164 -355
36 17 -61 -64 -80 -149 -164 -351
36 16 -60 -64 -80 -148 -162 -347
36 16 -60 -64 -79 -148 -160 -345
36 16 -61 -63 -79 -147 -159 -342
32 13 -59 -63 -79 -147 -158 -338
32 12 -59 -61 -78 -145 -157 -334
34 13 -58 -60 -78 -145 -156 -331
33 13 -58 -60 -79 -144 -156 -328
36 16 -57 -59 -78 -144 -154 -325
35 16 -56 -59 -77 -142 -151 -321
32 13 -56 -59 -77 -143 -150 -320
34 14 -55 -60 -76 -142 -148 -319
34 14 -56 -59 -75 -141 -147 -319
34 12 -56 -59 -75 -140 -146 -318
32 12 -55 -58 -76 -139 -145 -318
30 8 -54 -58 -77 -138 -144 -318
31 10 -54 -57 -76 -137 -143 -318
30 10 -52 -57 -77 -135 -143 -315
29 9 -53 -58 -78 -135 -143 -313
30 10 -52 -57 -77 -134 -142 -311
29 9 -50 -55 -75 -133 -139 -307
30 11 -51 -56 -76 -132 -139 -306
31 12 -51 -55 -75 -132 -139 -304
28 9 -51 -55 -74 -131 -136 -305
29 9 -50 -54 -74 -129 -135 -304
27 7 -50 -54 -74 -129 -134 -304
27 7 -51 -54 -75 -129 -135 -304
27 9 -49 -52 -75 -126 -134 -302
26 8 -49 -53 -76 -126 -134 -303
25 9 -49 -54 -75 -126 -133 -305
25 9 -47 -52 -74 -124 -126 -303
25 6 -47 -53 -73 -123 -124 -303
26 8 -47 -52 -72 -122 -121 -302
24 8 -46 -51 -71 -119 -119 -300
23 7 -48 -50 -72 -120 -118 -298
25 7 -47 -49 -71 -119 -117 -295
24 6 -44 -48 -69 -117 -114 -293
23 7 -43 -48 -70 -118 -114 -290
23 7 -43 -48 -70 -116 -114 -287
21 5 -44 -48 -70 -117 -115 -286
22 5 -42 -48 -69 -115 -115 -284
21 6 -43 -48 -69 -114 -115 -283
22 5 -42 -47 -68 -113 -114 -281
20 4 -42 -47 -68 -113 -113 -280
19 3 -41 -47 -69 -114 -112 -278
20 4 -41 -46 -67 -114 -111 -274
20 4 -40 -46 -68 -113 -110 -270
18 3 -40 -45 -68 -112 -109 -267
19 4 -39 -46 -68 -112 -109 -265
17 2 -40 -45 -67 -112 -109 -263
16 1 -39 -44 -66 -110 -108 -260
17 3 -38 -46 -66 -111 -110 -259
15 1 -39 -46 -66 -110 -109 -259
14 1 -37 -45 -67 -109 -107 -257
13 0 -37 -43 -67 -107 -105 -255
13 0 -37 -44 -67 -109 -105 -253
14 1 -37 -43 -65 -107 -104 -250
13 1 -36 -42 -66 -105 -103 -250
12 2 -36 -42 -66 -104 -103 -249
12 0 -35 -41 -65 -101 -102 -248
9 -2 -36 -41 -64 -100 -102 -247
10 0 -36 -41 -64 -99 -101 -246
9 0 -33 -40 -63 -97 -102 -244
7 -2 -34 -41 -63 -98 -102 -243
8 -2 -32 -39 -61 -96 -101 -239
7 -2 -32 -39 -63 -94 -101 -238
7 -2 -31 -39 -62 -93 -101 -233
8 -1 -31 -37 -62 -90 -100 -230
5 -1 -30 -38 -62 -89 -99 -230
6 -1 -30 -37 -62 -89 -99 -229
6 -1 -29 -36 -60 -87 -98 -226
5 0 -30 -37 -61 -88 -100 -224
6 -1 -30 -37 -61 -87 -99 -221
4 -3 -30 -37 -61 -87 -97 -217
2 -3 -29 -36 -60 -85 -95 -212
2 -3 -29 -36 -61 -84 -94 -207
0 -5 -28 -36 -60 -83 -93 -205
