I II V1 V2 V3 V4 V5 V6
-18 -20 -2 -15 -31 -38 -34 -32
-18 -21 -2 -15 -31 -38 -34 -32
-18 -23 0 -14 -30 -37 -33 -31
-17 -24 1 -14 -29 -36 -33 -31
-17 -26 2 -13 -28 -35 -32 -30
-17 -27 2 -13 -27 -34 -32 -30
-16 -28 3 -12 -26 -33 -31 -29
-16 -27 3 -11 -26 -33 -31 -29
-16 -27 3 -11 -26 -33 -31 -29
-16 -26 3 -10 -26 -33 -31 -29
-16 -26 3 -10 -26 -33 -31 -29
-17 -24 2 -9 -26 -34 -32 -29
-17 -22 2 -10 -26 -34 -32 -29
-17 -21 1 -11 -26 -34 -32 -29
-17 -19 1 -12 -26 -34 -32 -29
-17 -18 1 -12 -26 -34 -32 -29
-17 -18 0 -12 -27 -35 -33 -30
-17 -19 1 -11 -26 -35 -33 -30
-16 -20 1 -9 -26 -34 -32 -30
-16 -21 2 -8 -25 -34 -32 -30
-16 -22 2 -7 -25 -34 -32 -30
-15 -23 3 -6 -24 -33 -31 -29
-15 -23 3 -6 -24 -32 -31 -29
-15 -23 3 -6 -23 -32 -31 -28
-15 -23 3 -6 -23 -31 -31 -28
-15 -23 3 -6 -23 -31 -31 -28
-14 -23 3 -7 -22 -30 -30 -27
-13 -22 3 -6 -22 -30 -30 -27
-13 -21 3 -5 -21 -29 -30 -27
-12 -20 3 -4 -21 -29 -30 -27
-12 -19 3 -3 -21 -29 -30 -27
-11 -18 3 -2 -20 -28 -29 -27
-12 -18 3 -2 -20 -28 -29 -26
-12 -18 2 -3 -19 -27 -28 -26
-13 -18 2 -3 -19 -27 -28 -25
-13 -18 2 -3 -19 -27 -28 -25
-14 -17 1 -3 -17 -26 -27 -24
-13 -17 1 -2 -16 -26 -27 -24
-13 -17 1 0 -14 -25 -26 -24
-12 -17 1 1 -13 -25 -26 -24
-12 -17 1 2 -12 -25 -26 -24
-11 -18 0 3 -11 -23 -24 -23
-10 -18 0 4 -10 -21 -22 -22
-10 -18 0 4 -9 -20 -21 -21
-9 -18 0 5 -8 -18 -19 -20
-9 -18 0 5 -8 -17 -18 -19
-8 -17 1 7 -7 -16 -17 -18
-7 -16 0 8 -6 -15 -17 -18
-6 -16 -2 10 -6 -15 -16 -17
-5 -15 -3 11 -5 -14 -16 -17
-4 -15 -4 12 -5 -14 -16 -17
-2 -13 -5 13 0 -10 -13 -14
1 -12 -6 14 3 -7 -11 -12
3 -10 -7 14 7 -3 -8 -9
5 -9 -8 15 10 1 -6 -7
6 -8 -8 15 13 4 -4 -5
7 -7 -9 17 16 8 1 -2
8 -7 -10 19 19 11 4 2
9 -6 -11 20 21 14 7 5
10 -6 -12 22 24 17 10 8
10 -6 -12 23 26 20 13 11
13 -2 -16 24 28 23 16 14
16 4 -19 24 29 26 19 17
19 8 -22 23 31 29 22 19
22 12 -25 23 32 32 25 22
25 16 -28 23 33 35 28 24
26 17 -29 22 35 37 31 26
27 17 -29 22 36 38 33 28
28 17 -29 23 38 39 35 30
29 17 -29 23 39 40 37 32
30 17 -29 23 40 42 39 34
31 17 -30 24 42 44 40 35
31 18 -30 24 43 46 42 36
