I II V1 V2 V3 V4 V5 V6
77 58 -77 -37 49 57 89 96
56 46 -58 -30 32 33 62 73
33 32 -37 -22 16 9 34 51
11 19 -18 -14 0 -15 8 28
-12 6 3 -6 -17 -39 -20 6
-33 -7 22 3 -33 -63 -47 -17
-37 -10 34 7 -34 -64 -51 -23
-40 -13 47 11 -33 -65 -55 -29
-44 -16 58 14 -33 -65 -58 -35
-47 -19 70 18 -32 -66 -62 -41
-50 -22 81 21 -32 -66 -65 -47
-55 -25 90 15 -35 -68 -67 -50
-60 -28 98 8 -39 -69 -69 -53
-65 -30 106 1 -44 -71 -70 -55
-70 -33 114 -7 -48 -72 -72 -58
-74 -35 122 -14 -52 -73 -73 -60
-76 -36 130 -17 -53 -73 -73 -61
-77 -36 137 -20 -53 -72 -72 -61
-79 -36 143 -22 -53 -70 -71 -61
-80 -36 150 -25 -53 -69 -70 -61
-81 -36 156 -27 -53 -68 -69 -61
-82 -35 157 -28 -53 -67 -68 -60
-82 -35 158 -27 -52 -66 -68 -59
-83 -36 159 -27 -51 -66 -68 -58
-83 -36 160 -26 -50 -65 -68 -57
-83 -36 161 -26 -49 -65 -68 -56
-80 -34 155 -25 -46 -61 -64 -52
-75 -31 147 -24 -43 -57 -60 -49
-70 -27 140 -23 -39 -54 -56 -46
-65 -24 132 -22 -36 -50 -52 -43
-60 -21 125 -22 -34 -47 -48 -39
-56 -19 113 -21 -33 -44 -45 -36
-53 -17 102 -22 -32 -41 -43 -34
-49 -16 91 -22 -31 -38 -40 -32
-46 -14 79 -23 -30 -36 -38 -30
-43 -13 68 -23 -29 -34 -36 -28
-37 -12 59 -24 -26 -31 -32 -25
-33 -11 51 -24 -23 -28 -29 -23
-28 -11 42 -24 -21 -25 -25 -20
-24 -10 32 -24 -18 -22 -22 -18
-20 -10 24 -24 -16 -19 -19 -16
-19 -9 21 -22 -14 -17 -17 -14
-18 -8 18 -19 -12 -15 -16 -13
-17 -7 15 -16 -10 -13 -14 -12
-16 -6 12 -13 -8 -11 -13 -11
-15 -5 9 -11 -7 -9 -12 -10
-13 -4 7 -10 -6 -8 -11 -9
-12 -5 5 -10 -6 -7 -11 -9
-11 -6 3 -10 -6 -6 -10 -9
-10 -7 1 -10 -6 -5 -10 -9
-9 -8 0 -10 -6 -4 -10 -9
-6 -8 -3 -10 -5 -3 -9 -8
-3 -7 -4 -10 -5 -3 -9 -8
0 -5 -5 -10 -6 -3 -9 -8
3 -4 -6 -10 -6 -3 -9 -8
5 -3 -7 -10 -6 -3 -9 -8
5 -2 -8 -11 -6 -3 -8 -7
3 -2 -8 -10 -5 -2 -6 -6
2 -2 -7 -10 -4 1 -5 -5
0 -2 -7 -9 -3 2 -3 -4
-2 -2 -7 -9 -2 3 -2 -3
