I II V1 V2 V3 V4 V5 V6
46 209 49 -9 -18 0 -2 -6
45 221 42 -16 -23 -5 -7 -16
45 226 38 -25 -32 -18 -21 -23
45 339 -1 -74 -71 -71 -92 -64
42 264 27 -36 -43 -32 -40 -41
44 206 51 -12 -27 -18 -20 -31
49 198 64 -1 -25 -17 -22 -28
51 190 75 13 -17 -11 -13 -27
55 72 127 75 29 46 59 15
58 154 108 49 13 14 14 -4
63 215 87 34 4 7 -2 -13
61 227 78 35 10 14 4 -12
53 239 72 36 18 19 5 -5
52 363 26 -8 -2 -11 -45 -26
62 308 36 27 38 43 20 9
72 266 46 59 76 82 59 39
79 254 53 88 112 113 86 67
86 254 57 109 144 145 116 88
89 171 84 150 194 213 199 139
92 270 40 82 174 192 168 135
90 338 -1 21 162 196 170 144
85 356 -34 -21 156 204 180 152
78 373 -53 -46 146 192 168 149
72 469 -101 -107 96 124 84 96
73 367 -79 -87 97 130 104 95
74 291 -57 -78 86 110 91 81
66 264 -47 -80 68 85 70 67
56 240 -38 -81 52 69 60 53
45 120 2 -52 50 87 103 71
32 179 -20 -117 -35 2 21 22
24 207 -26 -158 -96 -46 -24 -13
23 193 -23 -164 -118 -65 -40 -32
25 182 -23 -164 -132 -81 -59 -44
27 278 -58 -204 -169 -134 -131 -87
27 209 -31 -158 -139 -99 -87 -71
28 160 -11 -128 -120 -82 -68 -60
32 152 -4 -114 -109 -77 -64 -55
36 141 6 -94 -92 -60 -48 -48
38 28 53 -29 -43 -1 24 -6
30 100 37 -48 -61 -34 -22 -26
27 153 30 -52 -66 -40 -37 -35
29 164 25 -52 -67 -44 -41 -42
33 172 19 -56 -76 -53 -53 -50
31 285 -18 -97 -107 -98 -114 -84
35 218 6 -61 -79 -61 -64 -61
38 172 22 -36 -60 -43 -42 -44
40 166 27 -23 -50 -34 -32 -33
48 166 28 -9 -39 -21 -19 -26
52 61 67 46 2 31 50 14
50 133 45 21 -20 -2 3 -6
44 183 31 10 -29 -14 -14 -16
40 194 25 9 -31 -16 -16 -22
38 195 20 5 -35 -22 -24 -23
38 308 -20 -38 -70 -67 -86 -58
40 243 3 -2 -43 -28 -36 -36
39 194 18 13 -27 -13 -15 -22
