I II V1 V2 V3 V4 V5 V6
15 0 -14 17 13 3 11 2
16 -1 -14 15 11 3 11 1
13 -3 -10 14 10 3 11 0
15 0 -12 14 11 5 13 2
16 3 -12 14 11 6 14 3
17 5 -10 16 10 7 15 5
12 6 -7 17 12 7 14 6
4 3 -5 19 13 6 13 6
1 3 -6 20 15 8 14 7
0 3 -1 21 16 8 14 8
-2 1 3 20 16 7 13 8
-1 1 -2 21 16 8 13 8
0 0 -1 18 15 8 13 6
1 0 -1 18 14 8 14 7
4 4 -5 17 13 8 14 6
2 2 2 17 12 9 15 7
3 2 -2 17 12 8 13 7
0 0 -6 16 10 6 10 5
1 1 -6 15 10 5 9 4
9 9 -1 19 14 9 11 7
7 8 0 17 15 9 11 5
4 4 -2 15 13 8 9 4
5 3 1 14 12 7 10 3
2 3 -3 12 10 7 9 2
0 6 -1 14 13 10 12 5
-2 6 0 16 13 11 14 7
-2 4 -1 14 12 10 12 7
-3 5 -1 15 12 8 10 7
-5 3 3 14 12 9 10 6
-9 2 2 15 13 10 10 8
-8 4 1 15 14 10 11 9
-8 4 1 14 14 10 9 10
-4 4 4 12 13 10 10 10
-2 3 5 10 11 9 8 9
-3 3 3 8 9 7 8 9
-1 4 4 9 10 9 9 10
1 5 0 10 9 8 8 12
-4 3 0 10 9 8 7 11
-11 2 2 12 12 9 9 12
-12 -1 2 12 11 8 7 12
-9 0 6 11 11 8 7 11
-8 4 6 10 11 9 7 11
-7 3 7 10 12 11 9 13
-4 2 8 10 11 12 9 13
-2 2 4 8 10 10 9 13
-2 2 0 8 9 10 7 13
-2 3 0 8 8 8 7 12
-2 3 3 8 9 8 6 13
-2 3 1 10 11 8 8 14
-3 3 0 10 10 7 6 13
-5 2 5 10 10 7 6 11
0 4 6 11 12 8 5 11
3 2 5 8 9 6 4 11
5 2 2 7 8 6 4 10
7 1 -1 7 7 6 4 10
4 1 -1 8 7 6 4 11
1 2 1 8 7 7 4 12
-4 2 2 11 10 9 6 14
-6 -2 2 12 12 9 7 13
-7 -2 3 12 12 9 6 13
-9 -2 8 13 12 9 7 15
-6 -1 8 10 10 6 4 12
-3 1 5 10 10 7 6 12
-4 0 3 10 10 8 5 12
-3 0 5 9 10 7 5 11
-6 -2 5 10 10 8 6 14
-6 0 14 13 11 10 8 16
-8 2 14 14 12 9 9 16
-12 2 7 14 12 8 9 16
-12 2 8 17 15 10 9 18
-13 1 11 16 15 10 8 17
-15 -2 7 15 15 9 8 16
-13 -4 5 14 14 9 7 16
-12 -3 4 14 14 9 6 17
-7 1 5 14 14 10 7 18
-2 6 7 16 16 12 8 19
-4 1 6 15 13 9 6 18
-8 -1 8 15 13 6 4 16
-9 -1 4 14 12 5 3 13
-14 -1 6 16 14 7 4 16
-12 3 17 17 18 10 7 17
-11 1 14 17 17 10 6 16
-10 -1 14 15 16 10 6 17
-7 0 10 14 16 9 5 16
-8 -1 8 16 17 11 7 18
-7 2 12 19 18 12 8 19
-5 4 8 16 15 10 6 17
-6 0 10 15 13 7 3 16
-3 0 9 14 12 5 3 15
1 0 5 13 13 5 1 13
2 -2 7 11 13 4 -1 12
-2 -1 10 13 16 6 1 12
-5 -2 8 14 16 4 2 15
-7 0 10 14 17 4 2 15
-10 2 10 16 19 7 6 19
-11 0 9 15 17 6 5 20
-5 1 11 13 14 3 2 17
-5 -1 8 13 15 2 2 16
-2 -2 6 13 15 3 1 16
3 -2 8 13 15 2 -1 14
2 -2 7 10 12 0 -2 11
-1 -2 4 10 13 1 -1 12
-2 -3 8 11 12 1 -1 12
-8 -5 11 10 11 1 -2 10
-16 -6 12 12 14 4 3 15
-15 -4 9 12 13 3 2 15
-9 -4 7 11 12 0 -1 16
-9 -5 5 11 10 -4 -3 13
-11 -12 3 8 8 -6 -5 9
1 -5 3 8 7 -7 -6 9
3 0 6 11 10 -3 -3 11
-3 -1 13 10 11 -3 -1 12
-6 -2 17 10 11 -2 0 13
-4 -3 7 8 8 -3 -3 10
-6 -4 6 8 7 -4 -3 10
-22 -5 9 13 11 2 2 17
-20 -5 10 11 8 -1 -1 15
-12 -5 9 10 8 -3 -3 13
-8 -5 6 10 7 -5 -4 12
-11 -6 12 13 9 -2 -2 14
-16 -6 12 12 9 -4 -2 13
-17 -7 8 10 8 -4 -2 13
-17 -6 11 11 9 -3 -2 14
-15 -4 15 10 8 -2 -3 14
-15 -6 13 8 6 -3 -3 14
-13 -8 12 9 7 -2 -3 14
-10 -7 9 7 5 -6 -5 13
-10 -7 7 8 4 -6 -6 12
-12 -7 10 8 4 -7 -6 11
-15 -9 11 8 4 -7 -7 10
-13 -10 7 6 3 -7 -6 8
-10 -9 7 6 4 -7 -6 8
-5 -7 12 5 3 -7 -7 9
-2 -4 19 4 2 -6 -6 9
-1 -5 11 5 1 -5 -6 9
-2 -5 7 5 1 -6 -7 9
-3 -6 12 4 -1 -7 -9 8
-5 -7 15 4 -1 -10 -9 7
-5 -6 10 6 1 -10 -8 10
-6 -6 10 6 1 -10 -10 10
-9 -9 11 4 0 -10 -11 8
-10 -9 7 4 1 -10 -11 7
-10 -11 7 3 0 -8 -10 7
-5 -11 8 2 0 -8 -10 6
-4 -9 9 2 -1 -7 -9 8
-3 -10 8 3 -2 -9 -10 7
