I II V1 V2 V3 V4 V5 V6
-3 -3 30 -8 -8 -12 -3 2
-3 -3 30 -8 -8 -12 -3 2
-3 -3 29 -8 -8 -12 -3 2
-2 -3 28 -8 -8 -12 -4 2
-2 -3 27 -8 -8 -12 -4 2
-2 -3 26 -8 -8 -12 -4 2
0 -4 25 -8 -8 -11 -5 3
0 -4 24 -8 -8 -11 -6 3
0 -5 24 -8 -8 -12 -6 2
0 -5 23 -8 -8 -12 -7 2
0 -5 23 -8 -8 -12 -7 2
-2 -6 22 -9 -8 -13 -8 1
-2 -6 21 -8 -8 -13 -8 1
-2 -6 21 -7 -8 -14 -8 1
-2 -6 20 -6 -8 -14 -8 1
-2 -6 20 -6 -8 -14 -8 1
-2 -6 19 -5 -9 -15 -9 0
-2 -5 19 -5 -9 -15 -9 0
-2 -3 19 -5 -8 -15 -9 0
-2 -2 19 -5 -8 -15 -9 0
-2 0 19 -5 -8 -15 -9 0
-2 2 18 -4 -7 -16 -9 0
-2 3 18 -3 -6 -16 -9 0
0 4 18 -2 -5 -15 -9 1
0 5 18 0 -4 -15 -9 1
0 6 18 1 -3 -15 -9 1
1 7 18 2 -2 -14 -8 2
1 8 18 2 -2 -14 -8 3
1 9 19 2 -2 -13 -8 3
1 10 19 2 -2 -13 -8 4
1 11 19 2 -2 -13 -8 4
1 13 20 3 0 -11 -8 5
1 14 20 4 0 -9 -8 5
1 15 20 4 1 -8 -8 5
1 16 20 5 1 -6 -8 5
1 17 20 5 1 -5 -8 5
1 19 19 6 2 -3 -7 5
1 20 19 6 2 -2 -6 6
1 22 19 6 3 0 -4 7
1 23 19 6 3 1 -3 8
1 24 19 6 3 2 -2 9
2 25 17 5 4 3 0 10
2 25 16 4 3 3 0 10
2 25 15 4 3 2 0 10
2 25 14 3 2 2 0 10
2 25 13 3 2 2 0 10
1 24 12 2 1 1 1 9
2 24 11 2 1 1 1 10
3 25 10 1 1 1 2 10
4 25 9 1 1 1 2 11
4 25 9 1 1 1 2 11
5 26 8 0 1 1 3 12
5 25 8 0 1 1 3 12
6 24 7 0 0 0 3 11
6 23 7 0 0 0 3 11
6 22 7 0 0 0 3 11
7 19 6 -3 -3 -4 1 8
6 16 5 -4 -5 -6 -2 6
6 14 4 -6 -7 -8 -4 4
5 11 3 -7 -9 -10 -6 2
5 9 2 -8 -10 -12 -8 0
4 7 1 -9 -11 -13 -9 -2
3 5 1 -9 -12 -14 -10 -3
2 3 1 -10 -13 -15 -10 -4
1 1 1 -10 -14 -16 -11 -5
0 -2 1 -10 -14 -16 -11 -5
-2 -3 0 -11 -15 -17 -12 -6
-2 -4 0 -11 -15 -17 -12 -7
0 -5 0 -11 -14 -17 -13 -7
0 -6 0 -11 -14 -17 -13 -8
0 -7 0 -11 -14 -17 -13 -8
1 -8 0 -10 -13 -16 -14 -10
1 -8 0 -11 -14 -16 -14 -11
0 -8 0 -11 -14 -16 -15 -12
0 -8 0 -12 -15 -16 -15 -13
0 -8 0 -12 -15 -16 -15 -14
-2 -9 -2 -13 -16 -17 -16 -15
-2 -9 -2 -13 -16 -17 -16 -15
0 -10 -2 -14 -16 -17 -16 -15
0 -10 -2 -14 -16 -17 -16 -15
0 -10 -2 -14 -16 -17 -16 -15
1 -11 -3 -15 -15 -18 -17 -15
0 -11 -3 -15 -15 -18 -17 -15
0 -11 -3 -15 -15 -18 -17 -15
-2 -11 -3 -15 -15 -18 -17 -15
-2 -11 -3 -15 -15 -18 -17 -15
-3 -12 -4 -15 -16 -18 -16 -14
-3 -12 -4 -15 -16 -18 -16 -14
-3 -12 -4 -15 -16 -17 -16 -14
-3 -12 -4 -15 -16 -17 -16 -14
-3 -12 -4 -15 -16 -17 -16 -14
-3 -11 -3 -15 -16 -16 -15 -13
-3 -11 -3 -15 -16 -15 -15 -13
-3 -11 -3 -15 -16 -15 -15 -13
-3 -11 -3 -15 -16 -14 -15 -13
-3 -11 -3 -15 -16 -14 -15 -13
-4 -12 -3 -16 -15 -13 -14 -13
-3 -12 -3 -16 -14 -12 -14 -13
-2 -12 -3 -16 -13 -12 -13 -13
