I II V1 V2 V3 V4 V5 V6
-6 2 5 7 3 7 0 1
-6 7 5 8 4 7 1 3
-7 3 2 6 1 4 0 2
-9 -5 4 7 1 6 0 1
-8 -4 9 10 5 12 1 2
-4 3 9 11 6 12 0 2
1 6 1 5 0 3 -6 -3
1 5 -4 2 -4 -2 -5 -3
3 3 0 5 0 3 -3 1
4 1 4 7 2 8 0 1
0 -2 3 5 1 7 -4 -3
-7 -2 2 5 1 5 -5 -4
-8 2 5 8 4 8 -3 -2
-5 5 6 9 6 10 0 0
-4 5 3 7 3 7 -3 -2
-6 4 0 5 2 5 -3 -3
-6 7 2 7 3 7 0 0
-5 7 2 7 3 7 1 2
-7 2 2 6 2 7 1 2
-11 0 4 7 4 9 1 2
-11 0 4 5 3 9 0 2
-8 -3 0 0 -2 3 -4 -2
-5 -5 -5 -3 -4 0 -6 -4
-3 -4 0 2 1 6 -2 1
-3 1 5 7 6 12 3 4
-6 3 3 6 4 10 1 2
-6 3 -3 1 -2 4 -3 -2
-4 4 -3 -3 -4 1 -3 -2
-5 3 2 2 1 6 2 2
-6 0 6 5 4 11 4 3
-3 2 5 4 4 10 3 2
3 7 2 2 1 6 1 1
4 7 2 3 2 7 2 2
-3 1 3 3 2 8 3 2
-8 -6 3 2 2 8 1 1
-9 -5 3 2 1 6 0 0
-7 1 4 2 0 4 0 -2
-4 5 3 2 1 3 1 0
0 5 3 3 2 6 2 2
-2 5 6 4 4 9 2 2
-7 5 8 5 5 10 2 3
-12 6 9 4 5 9 2 3
-9 7 8 3 5 9 2 3
-5 8 6 3 4 9 1 2
-2 10 7 5 5 10 1 3
1 13 9 5 5 10 2 4
4 17 11 6 5 9 3 5
6 20 12 6 5 8 3 6
1 18 13 8 7 9 5 8
-5 13 14 9 8 11 7 8
-7 12 13 9 8 12 6 7
-6 14 12 10 8 12 7 8
-3 15 9 9 8 12 7 8
0 14 7 9 9 14 8 10
-2 16 5 10 12 17 10 11
-3 20 4 13 15 19 14 14
4 24 -2 11 12 18 13 13
10 25 -4 8 10 16 11 12
13 24 -4 8 10 16 11 12
11 21 0 11 12 19 13 13
11 22 -2 11 12 18 12 12
13 25 -4 8 9 16 10 11
15 24 -4 8 9 14 10 12
14 20 -3 10 10 15 11 12
13 18 -2 10 10 16 11 12
11 16 -2 8 9 14 10 11
9 12 -6 3 5 10 7 8
8 9 -9 1 3 8 6 7
10 9 -7 3 5 10 8 8
10 8 -2 5 8 14 10 11
5 8 0 3 5 11 8 9
0 7 2 3 4 8 7 7
0 8 4 4 5 9 8 7
1 6 6 4 5 10 8 7
-2 3 6 3 4 10 6 6
-4 1 3 1 2 7 4 3
-6 0 0 -3 -2 4 2 2
-10 -5 -2 -5 -4 1 0 -2
-15 -10 -2 -5 -4 1 -3 -3
-11 -12 0 -6 -5 1 -5 -4
-4 -9 -2 -7 -7 -2 -7 -7
-2 -7 -3 -8 -8 -5 -8 -7
-3 -7 -3 -8 -8 -6 -8 -7
-6 -10 0 -9 -8 -6 -8 -7
-10 -11 0 -11 -11 -7 -10 -10
-11 -9 -2 -10 -11 -7 -9 -9
-5 -5 -3 -8 -9 -6 -8 -7
-2 -3 -2 -7 -7 -3 -5 -4
-7 -5 2 -6 -5 0 -4 -3
-11 -7 3 -6 -5 0 -5 -5
-9 -9 0 -9 -8 -4 -8 -8
-6 -9 -5 -12 -11 -7 -10 -10
-2 -7 -5 -12 -12 -9 -8 -8
-2 -5 0 -8 -8 -5 -5 -5
-7 -9 4 -5 -5 1 -3 -4
-13 -12 5 -5 -4 1 -4 -4
-12 -9 0 -10 -10 -6 -7 -7
-11 -9 -5 -11 -12 -9 -7 -6
-12 -13 -6 -8 -10 -7 -5 -5
-10 -15 -2 -5 -6 -3 -4 -5
-8 -11 1 -5 -4 1 -5 -6
-8 -9 0 -6 -6 -2 -6 -7
-9 -7 -3 -7 -8 -6 -7 -7
-7 -6 -4 -8 -9 -8 -8 -7
-5 -7 -3 -8 -8 -7 -7 -7
-6 -7 0 -7 -7 -4 -5 -6
-7 -6 1 -6 -6 -3 -5 -6
-8 -8 0 -7 -7 -6 -6 -7
-7 -11 -5 -11 -12 -11 -10 -11
-6 -11 -6 -11 -11 -10 -9 -10
-7 -9 -3 -7 -7 -6 -7 -8
