I II V1 V2 V3 V4 V5 V6
-4 -3 6 6 27 8 -4 -3
-4 -3 6 6 27 8 -4 -3
-4 -3 6 6 27 8 -5 -4
-4 -3 6 6 26 8 -5 -5
-4 -3 6 6 26 8 -6 -6
-4 -3 6 6 26 8 -6 -6
-4 -3 5 6 25 7 -7 -7
-4 -4 5 6 25 7 -8 -7
-5 -4 5 5 25 7 -8 -7
-5 -5 5 5 25 7 -9 -7
-5 -5 5 5 25 7 -9 -7
-6 -6 5 4 25 6 -10 -6
-6 -6 5 4 24 6 -10 -7
-6 -6 5 4 24 6 -10 -7
-6 -6 5 4 23 6 -10 -8
-6 -6 5 4 23 6 -10 -8
-6 -7 5 3 22 5 -11 -9
-6 -7 5 3 22 5 -10 -9
-6 -7 5 3 22 5 -10 -9
-6 -7 5 3 22 5 -9 -9
-6 -7 5 3 22 5 -9 -9
-7 -8 5 3 22 5 -8 -9
-7 -8 5 3 22 5 -8 -9
-7 -7 5 3 22 5 -9 -9
-7 -7 5 3 22 5 -9 -9
-7 -7 5 3 22 5 -9 -9
-7 -6 4 3 21 5 -10 -10
-7 -6 4 3 21 5 -10 -10
-7 -6 4 3 20 5 -10 -11
-7 -6 4 3 20 5 -10 -11
-7 -6 4 3 20 5 -10 -11
-6 -6 3 3 19 5 -9 -12
-6 -7 3 3 19 5 -9 -12
-6 -7 4 3 19 5 -9 -12
-6 -8 4 3 19 5 -9 -12
-6 -8 4 3 19 5 -9 -12
-6 -9 5 4 18 6 -10 -13
-6 -8 5 4 18 6 -10 -13
-6 -8 5 4 18 6 -10 -13
-6 -7 5 4 18 6 -10 -13
-6 -7 5 4 18 6 -10 -13
-6 -6 4 3 19 7 -10 -14
-6 -6 4 3 19 7 -10 -13
-6 -6 4 3 19 7 -10 -12
-6 -6 4 3 19 7 -10 -11
-6 -6 4 3 19 7 -10 -10
-5 -5 4 3 18 7 -9 -9
-5 -4 4 3 18 8 -8 -8
-5 -4 4 3 19 9 -8 -7
-5 -3 4 3 19 10 -7 -6
-5 -3 4 3 19 10 -7 -6
-5 -2 5 4 20 11 -6 -5
-5 -2 5 4 20 11 -6 -5
-5 -2 6 5 21 12 -5 -4
-5 -2 6 5 21 12 -5 -4
-5 -2 6 5 21 12 -5 -4
-5 -2 7 6 22 13 -4 -3
-5 -2 7 6 22 13 -4 -3
-5 -2 7 7 22 13 -4 -3
-5 -2 7 7 22 13 -4 -3
-5 -2 7 7 22 13 -4 -3
-4 0 7 8 22 14 -4 -2
-4 0 7 8 22 14 -4 -2
-4 0 7 8 22 14 -4 -2
-4 0 7 8 22 14 -4 -2
-4 0 7 8 22 14 -4 -2
-4 0 8 8 22 15 -3 -2
-4 0 8 8 22 15 -3 0
-4 0 8 8 22 16 -2 0
-4 0 8 8 22 16 -2 1
-4 0 8 8 22 16 -2 1
-3 1 8 9 23 17 0 2
-3 1 8 9 23 17 0 2
-2 1 8 9 23 17 0 2
-2 1 8 9 23 17 0 2
-2 1 8 9 23 17 0 2
0 1 8 9 22 17 0 1
0 1 8 9 22 17 0 1
0 1 8 9 22 18 0 1
0 1 8 9 22 18 0 1
0 1 8 9 22 18 0 1
-2 1 7 9 22 19 0 2
-2 1 7 9 22 19 0 2
-2 1 6 9 22 18 0 2
-2 1 6 9 22 18 0 2
-2 1 6 9 22 18 0 2
-2 1 5 8 21 17 0 1
-2 1 5 8 21 17 0 1
0 1 5 7 20 17 0 1
0 1 5 7 20 17 0 1
0 1 5 7 20 17 0 1
1 2 5 6 19 17 -2 0
1 2 5 6 18 17 -2 0
0 1 5 6 18 17 -2 0
0 1 5 6 17 17 -2 0
0 1 5 6 17 17 -2 0
-2 0 4 6 16 17 -3 -2
-2 0 4 6 16 17 -3 -2
-2 0 4 5 16 17 -3 -2
-2 0 4 5 16 17 -3 -2
-2 0 4 5 16 17 -3 -2
-3 1 4 4 15 17 -3 -3
-3 1 4 4 15 17 -3 -3
-2 0 4 4 15 17 -3 -2
-2 0 4 4 15 17 -3 -2
-2 0 4 4 15 17 -3 -2
0 -2 4 4 14 17 -3 0
0 -2 4 4 14 15 -3 0
-2 -2 4 4 14 14 -3 -2
-2 -2 4 4 14 12 -3 -2
-2 -2 4 4 14 11 -3 -2
-3 -3 4 3 13 8 -3 -3
-3 -3 4 3 13 6 -3 -3
-3 -3 4 3 12 4 -3 -3
-3 -3 4 3 12 2 -3 -3
-3 -3 4 3 12 0 -3 -3
-4 -3 4 3 11 -2 -4 -4
-4 -2 4 3 11 -2 -4 -3
-4 -2 4 3 11 -2 -3 -3
-4 0 4 3 11 -2 -3 -2
-4 0 4 3 11 -2 -3 -2
-4 1 4 4 10 -2 -2 0
-4 2 5 5 11 -2 -2 0
-4 3 6 5 11 -2 0 1
-4 4 7 6 12 -2 0 1
-4 5 7 6 12 -2 0 1
-3 7 8 7 13 0 1 2
-3 8 9 8 14 1 2 3
-3 10 10 9 14 2 3 3
-3 11 11 10 15 3 4 4
-3 12 12 11 15 4 4 4
-2 13 13 12 16 5 5 5
-2 14 14 13 17 5 5 6
-2 15 15 14 17 6 6 6
-2 16 16 15 18 6 6 7
-2 16 17 15 18 6 6 7
-2 18 19 17 19 8 8 9
-2 21 20 18 20 9 9 11
-2 23 21 20 21 11 11 12
-2 25 22 21 22 12 12 14
-2 27 23 22 22 13 13 15
-3 30 24 23 23 14 14 16
-2 32 25 24 24 15 15 17
-2 34 26 24 25 16 16 18
0 37 27 25 26 17 17 19
0 39 28 25 26 17 17 20
1 40 29 26 27 18 18 21
2 40 28 25 27 18 18 21
3 42 27 25 26 18 18 21
4 42 26 24 26 18 18 21
5 42 26 24 26 18 18 21
6 42 24 23 24 18 18 21
6 39 23 22 23 17 18 20
6 38 22 21 21 16 18 19
6 36 21 20 20 15 18 18
6 35 20 19 19 14 18 18
6 32 18 17 17 12 17 16
6 30 17 16 16 11 16 15
5 28 15 14 15 10 15 13
5 25 14 13 14 9 14 11
5 23 13 12 13 8 14 10
4 20 12 11 11 6 12 8
3 18 11 10 10 5 10 7
2 16 10 10 8 4 8 6
1 13 9 9 7 3 7 5
1 11 9 9 6 2 5 4
0 9 8 8 5 1 4 2
0 7 7 7 5 0 3 1
-2 5 7 6 4 0 2 -2
-2 3 6 5 4 -2 1 -3
-2 1 6 5 4 -2 0 -4
-3 0 5 4 2 -3 -2 -5
-3 -2 4 3 1 -4 -3 -6
-3 -2 3 2 -2 -5 -3 -6
-3 -3 2 1 -3 -6 -4 -7
-3 -3 2 1 -4 -6 -4 -7
-4 -4 1 0 -5 -7 -5 -8
-4 -4 1 0 -5 -7 -5 -8
-4 -5 0 0 -6 -7 -5 -8
-4 -5 0 0 -6 -7 -5 -8
-4 -5 0 0 -6 -7 -5 -8
-4 -6 -2 -2 -7 -7 -6 -8
-4 -6 -2 -2 -7 -7 -6 -8
-4 -6 -3 -2 -7 -7 -6 -8
-4 -6 -3 -2 -7 -7 -6 -8
-4 -6 -3 -2 -7 -7 -6 -8
-3 -8 -4 -2 -8 -8 -6 -9
-3 -9 -4 -2 -8 -8 -7 -10
-3 -10 -4 -2 -9 -9 -8 -11
