I II V1 V2 V3 V4 V5 V6
11 8 -14 2 10 17 -23 -19
11 8 -14 1 10 17 -23 -19
10 8 -15 0 10 16 -23 -19
9 8 -15 -3 9 15 -24 -19
8 8 -16 -4 9 14 -24 -19
8 8 -16 -5 9 14 -24 -19
4 6 -18 -7 7 12 -26 -20
1 4 -19 -8 5 11 -27 -20
-4 1 -21 -10 3 10 -29 -21
-7 -2 -22 -11 1 9 -30 -21
-10 -4 -23 -12 -2 8 -31 -21
-11 -5 -24 -14 -3 7 -32 -22
-10 -5 -24 -16 -3 6 -33 -23
-10 -4 -23 -18 -4 6 -33 -24
-9 -4 -23 -20 -4 5 -34 -25
-9 -4 -23 -21 -4 5 -34 -25
-8 -3 -22 -22 -5 4 -35 -26
-9 -3 -23 -22 -5 4 -35 -25
-9 -3 -23 -22 -5 3 -35 -25
-10 -3 -24 -22 -5 3 -35 -24
-10 -3 -24 -22 -5 3 -35 -24
-11 -3 -25 -23 -6 2 -34 -23
-11 -4 -26 -24 -7 2 -35 -24
-12 -6 -26 -25 -8 2 -35 -24
-12 -7 -27 -26 -9 2 -36 -25
-12 -8 -27 -26 -9 2 -36 -25
-13 -9 -27 -27 -10 1 -37 -26
-14 -9 -26 -26 -10 1 -37 -25
-15 -8 -25 -25 -10 1 -37 -24
-16 -8 -24 -24 -10 1 -37 -23
-16 -8 -23 -24 -10 1 -37 -23
-17 -7 -22 -23 -10 1 -38 -22
-16 -7 -23 -23 -10 2 -38 -22
-15 -6 -24 -23 -10 2 -38 -22
-14 -6 -25 -23 -10 3 -38 -22
-14 -6 -25 -23 -10 3 -38 -22
-13 -5 -26 -24 -9 4 -37 -22
-13 -4 -26 -24 -9 4 -36 -21
-13 -4 -26 -24 -9 4 -36 -21
-13 -3 -26 -24 -9 4 -35 -20
-13 -3 -26 -24 -9 4 -35 -20
-13 -2 -26 -24 -8 5 -34 -20
-12 -2 -26 -23 -7 5 -34 -22
-11 0 -26 -22 -6 6 -34 -23
-10 0 -26 -21 -5 6 -34 -25
-9 0 -26 -21 -5 6 -34 -26
-8 0 -25 -20 -4 7 -34 -27
-9 -2 -24 -19 -4 6 -36 -27
-10 -3 -23 -18 -4 6 -38 -27
-11 -4 -22 -17 -4 5 -40 -27
-12 -5 -22 -17 -4 5 -41 -27
-13 -6 -21 -16 -5 4 -43 -28
-13 -7 -22 -16 -4 5 -41 -27
-13 -7 -22 -16 -4 6 -41 -26
-13 -8 -23 -16 -3 7 -40 -25
-13 -8 -23 -16 -3 8 -40 -24
-14 -8 -24 -17 -2 9 -39 -23
-14 -6 -24 -16 -2 9 -39 -23
-14 -5 -23 -15 -2 9 -39 -23
-14 -3 -23 -14 -2 9 -39 -23
-14 -2 -23 -13 -2 9 -39 -23
-14 0 -22 -12 -3 8 -39 -22
-14 -2 -23 -13 -3 8 -39 -22
-13 -2 -24 -14 -3 8 -39 -22
-13 -3 -25 -15 -3 8 -39 -22
-13 -3 -26 -16 -3 8 -39 -22
-13 -5 -27 -17 -3 8 -39 -22
-15 -7 -26 -17 -4 7 -40 -22
-17 -9 -26 -17 -4 6 -41 -23
-19 -11 -25 -17 -5 5 -43 -23
-20 -12 -25 -17 -5 4 -44 -23
-18 -11 -24 -16 -6 3 -45 -24
-15 -9 -24 -17 -6 4 -45 -23
-11 -6 -23 -17 -5 4 -44 -23
-8 -4 -23 -18 -5 5 -44 -22
-5 -2 -23 -18 -5 5 -44 -22
-5 -2 -22 -18 -4 6 -43 -21
-7 -3 -22 -17 -4 6 -43 -21
-8 -4 -22 -15 -4 6 -44 -21
-10 -5 -22 -14 -4 6 -44 -21
-11 -6 -22 -13 -4 6 -44 -21
-12 -7 -21 -13 -5 5 -45 -20
-12 -6 -22 -15 -5 6 -44 -19
-13 -6 -23 -16 -5 6 -43 -17
-13 -5 -24 -18 -5 7 -41 -16
-13 -5 -24 -19 -5 7 -40 -15
-14 -4 -24 -19 -6 8 -39 -14
-13 -4 -22 -18 -6 8 -40 -15
-12 -4 -20 -16 -6 7 -41 -15
-11 -4 -18 -15 -6 7 -43 -16
-10 -4 -16 -14 -6 7 -44 -16
-9 -3 -16 -14 -5 6 -45 -17
-9 -3 -17 -16 -5 6 -46 -17
-9 -3 -19 -17 -5 6 -46 -17
-9 -3 -20 -19 -5 6 -47 -17
-9 -3 -21 -20 -5 6 -47 -17
-9 -4 -22 -21 -6 5 -48 -17
-9 -4 -21 -21 -6 5 -47 -17
-10 -4 -20 -20 -6 4 -47 -18
-10 -4 -19 -20 -6 4 -46 -18
-10 -4 -19 -20 -6 4 -46 -18
-13 -6 -18 -19 -7 2 -45 -20
-15 -8 -19 -20 -8 1 -46 -21
-17 -11 -20 -20 -9 -2 -47 -22
-19 -14 -21 -21 -10 -3 -48 -23
-21 -16 -21 -21 -11 -4 -48 -24
-21 -15 -22 -22 -12 -5 -46 -24
-19 -13 -21 -21 -11 -4 -41 -22
-17 -11 -20 -20 -10 -3 -37 -20
-15 -9 -19 -19 -9 -2 -33 -18
-13 -7 -19 -18 -9 0 -29 -16
-12 -6 -17 -17 -8 1 -28 -15
-12 -6 -16 -17 -7 1 -27 -15
-12 -6 -15 -16 -7 2 -26 -15
-12 -6 -14 -16 -6 2 -25 -15
-12 -6 -13 -16 -6 2 -25 -15
-11 -7 -12 -15 -5 3 -24 -16
-11 -6 -12 -15 -5 2 -23 -16
-10 -5 -13 -15 -5 2 -22 -16
-10 -4 -13 -15 -5 1 -21 -16
-10 -3 -13 -15 -5 1 -20 -16
-9 -2 -14 -15 -6 0 -18 -15
-10 -3 -15 -15 -7 0 -16 -16
-11 -4 -15 -16 -8 0 -15 -16
-12 -5 -16 -16 -9 0 -13 -17
-13 -5 -16 -16 -9 0 -12 -17
-13 -6 -17 -17 -10 0 -11 -18
-11 -5 -16 -16 -10 -2 -11 -18
-10 -5 -16 -16 -10 -3 -10 -18
-8 -4 -15 -15 -10 -4 -10 -18
-7 -4 -15 -15 -10 -5 -10 -18
-7 -4 -14 -14 -10 -6 -9 -17
-8 -6 -13 -14 -10 -6 -8 -17
-10 -8 -12 -15 -10 -6 -8 -18
-11 -10 -11 -15 -10 -6 -7 -18
-12 -11 -10 -15 -10 -6 -7 -18
-13 -12 -9 -16 -10 -5 -5 -18
-14 -12 -9 -15 -8 -3 -3 -17
-14 -12 -9 -14 -6 0 0 -16
-15 -12 -9 -13 -5 2 2 -15
-15 -12 -9 -13 -3 4 4 -14
-15 -10 -10 -12 -2 4 4 -13
-14 -8 -10 -12 -3 2 3 -13
-12 -7 -10 -12 -3 0 1 -14
-11 -5 -10 -12 -4 -2 0 -14
-10 -4 -10 -12 -4 -4 -2 -14
-10 -4 -10 -12 -5 -5 -3 -15
-12 -7 -10 -12 -6 -6 -4 -16
-13 -9 -10 -11 -7 -7 -5 -16
-15 -11 -10 -11 -8 -8 -6 -17
-16 -13 -10 -11 -8 -8 -6 -17
-16 -11 -9 -9 -8 -7 -5 -16
-13 -7 -7 -6 -5 -5 -3 -14
