I II V1 V2 V3 V4 V5 V6
-9 -16 -10 -37 -38 -32 -24 -13
-9 -16 -10 -37 -38 -32 -24 -14
-9 -17 -10 -37 -38 -33 -25 -16
-9 -18 -10 -38 -38 -33 -26 -17
-9 -19 -10 -38 -38 -34 -27 -19
-9 -20 -10 -38 -38 -34 -28 -20
-10 -21 -11 -39 -37 -35 -29 -21
-10 -21 -11 -39 -37 -35 -29 -21
-10 -21 -11 -39 -38 -35 -29 -21
-10 -21 -11 -39 -38 -35 -29 -21
-10 -21 -11 -39 -38 -35 -29 -21
-10 -21 -12 -38 -39 -35 -29 -22
-10 -21 -12 -38 -39 -35 -29 -22
-10 -21 -12 -38 -38 -35 -29 -22
-10 -21 -12 -38 -38 -35 -29 -22
-10 -21 -12 -38 -38 -35 -29 -22
-9 -20 -11 -38 -37 -35 -28 -23
-9 -20 -11 -38 -37 -35 -28 -23
-9 -20 -11 -38 -37 -35 -28 -23
-9 -20 -11 -38 -37 -35 -28 -23
-9 -20 -11 -38 -37 -35 -28 -23
-10 -20 -10 -37 -36 -35 -28 -24
-10 -20 -10 -37 -36 -35 -28 -25
-10 -20 -10 -37 -37 -36 -28 -25
-10 -20 -10 -37 -37 -36 -28 -26
-10 -20 -10 -37 -37 -36 -28 -26
-11 -22 -5 -32 -36 -37 -30 -29
-11 -23 1 -26 -33 -38 -32 -32
-12 -24 5 -20 -30 -38 -34 -34
-12 -25 10 -14 -27 -39 -36 -37
-12 -26 14 -8 -25 -39 -38 -39
-13 -28 27 14 -12 -38 -41 -44
-13 -30 39 34 2 -36 -44 -47
-14 -32 52 56 15 -33 -46 -51
-14 -34 65 76 28 -31 -48 -54
-14 -36 77 98 42 -29 -50 -57
-6 -30 80 125 66 -8 -33 -46
4 -22 84 151 91 15 -15 -32
13 -14 87 178 115 37 5 -19
23 -6 90 204 141 59 23 -6
32 3 92 232 165 81 42 8
42 26 68 189 164 112 84 45
51 51 43 143 162 143 126 81
60 74 16 97 160 175 168 119
69 99 -10 51 158 205 211 157
78 123 -36 5 156 236 253 194
82 140 -55 -43 138 260 283 221
87 156 -73 -91 120 283 314 247
90 172 -92 -139 102 307 344 273
94 188 -110 -186 84 330 375 300
97 204 -129 -234 65 354 404 325
86 190 -132 -261 22 305 365 302
72 173 -135 -287 -21 253 322 275
58 156 -137 -314 -65 199 279 247
45 140 -140 -341 -109 147 236 221
31 122 -142 -366 -153 95 192 194
17 97 -141 -368 -187 34 137 153
4 71 -138 -367 -221 -26 80 111
-11 46 -135 -366 -256 -87 23 69
-25 20 -132 -365 -289 -147 -33 27
-39 -6 -130 -365 -323 -207 -90 -15
-41 -15 -123 -346 -310 -205 -95 -24
-43 -23 -118 -326 -295 -200 -98 -32
-44 -32 -113 -307 -278 -195 -101 -41
-45 -40 -107 -287 -262 -189 -104 -50
-46 -49 -102 -267 -245 -184 -107 -58
-47 -53 -95 -247 -230 -176 -107 -60
-46 -57 -88 -228 -215 -168 -105 -62
-45 -61 -80 -207 -199 -158 -103 -64
-44 -65 -73 -188 -184 -150 -101 -66
-43 -69 -66 -169 -168 -142 -100 -67
-37 -66 -56 -145 -147 -127 -89 -62
-32 -62 -46 -120 -126 -110 -77 -56
-27 -57 -35 -97 -105 -94 -66 -49
-23 -52 -25 -73 -83 -77 -55 -41
-18 -48 -15 -50 -63 -61 -44 -35
-16 -44 -12 -38 -54 -55 -39 -32
-14 -39 -9 -29 -45 -50 -35 -29
-13 -35 -6 -19 -36 -45 -31 -26
-11 -32 -3 -10 -27 -38 -27 -23
-10 -28 1 1 -19 -33 -23 -21
-9 -27 2 3 -17 -31 -21 -20
-8 -27 3 5 -15 -29 -20 -20
-8 -27 4 7 -13 -27 -18 -19
-7 -27 5 9 -11 -25 -17 -19
-7 -27 6 11 -10 -24 -16 -19
-6 -26 7 14 -8 -23 -15 -18
-6 -26 8 17 -6 -22 -15 -18
-6 -26 9 20 -4 -21 -15 -18
-6 -26 10 23 -2 -20 -15 -18
-6 -26 10 25 1 -20 -15 -18
-7 -26 11 26 2 -18 -14 -19
-6 -26 11 26 2 -17 -13 -19
-5 -25 11 26 2 -16 -12 -18
-4 -25 11 26 2 -15 -11 -18
-4 -25 11 26 2 -14 -10 -18
-3 -24 11 28 3 -13 -9 -17
-3 -24 11 30 4 -13 -9 -18
-3 -24 11 32 5 -13 -9 -18
-3 -24 11 34 6 -13 -9 -19
-3 -24 11 35 7 -13 -9 -19
-3 -25 12 37 9 -12 -9 -20
-3 -24 13 39 11 -10 -8 -19
-3 -24 13 42 12 -9 -7 -18
-3 -23 14 44 14 -7 -6 -17
-3 -23 14 46 15 -6 -6 -16
-3 -22 15 48 17 -5 -5 -15
-2 -22 15 49 18 -5 -5 -16
0 -22 15 50 19 -4 -4 -16
1 -22 15 51 20 -4 -4 -17
1 -22 15 52 21 -4 -4 -17
2 -21 16 54 23 -3 -3 -18
2 -21 16 56 24 -2 -3 -18
3 -21 16 58 25 0 -2 -18
3 -21 16 60 26 1 -2 -18
3 -21 16 61 27 2 -2 -18
4 -20 17 63 28 3 0 -18
4 -20 18 64 29 4 1 -18
4 -20 19 65 29 5 2 -18
4 -20 20 66 30 6 3 -18
4 -20 20 67 30 7 4 -18
4 -19 21 69 32 9 5 -17
5 -18 21 72 35 11 6 -16
5 -18 21 74 37 12 7 -16
6 -17 21 76 39 14 8 -15
6 -17 21 78 42 15 9 -15
7 -16 21 81 44 17 10 -14
8 -16 21 84 46 18 11 -15
9 -15 21 86 48 19 11 -15
10 -15 21 89 50 20 12 -16
10 -15 21 91 51 21 12 -16
11 -14 21 93 53 23 14 -16
11 -13 22 95 55 25 15 -15
11 -13 23 97 57 27 17 -14
11 -12 24 99 59 29 18 -13
11 -12 24 101 60 31 19 -12
12 -11 25 105 63 33 20 -11
13 -11 26 109 66 34 21 -11
14 -10 27 112 69 36 22 -11
15 -10 28 116 71 37 23 -11
16 -10 28 120 74 38 23 -11
17 -9 29 123 76 42 25 -10
17 -8 29 126 78 44 27 -8
18 -8 29 128 80 46 29 -6
18 -7 29 131 82 49 31 -5
18 -7 29 133 85 51 33 -3
19 -6 30 136 88 53 35 -2
20 -5 31 138 91 56 36 0
21 -4 32 141 94 58 37 1
22 -3 33 144 97 60 38 2
22 -3 33 146 100 62 39 3
24 0 34 149 102 64 42 5
25 1 34 151 104 66 44 7
26 3 35 153 106 68 46 9
27 4 35 156 108 69 48 11
28 5 35 158 110 71 50 13
29 6 36 161 112 73 52 14
29 7 37 163 115 75 53 15
30 8 38 165 117 77 54 16
30 9 39 169 119 78 55 17
30 9 39 171 121 80 56 17
31 11 40 172 122 82 58 21
31 12 40 172 123 85 60 25
31 14 40 172 125 87 62 28
31 15 40 172 126 88 64 32
31 16 40 172 126 90 66 36
31 17 42 173 127 91 67 38
32 17 42 173 127 91 67 39
33 17 40 173 127 91 67 40
34 17 40 173 127 91 67 42
35 17 40 173 127 91 67 43
36 18 39 173 126 91 67 45
36 19 39 173 126 91 68 46
36 20 39 173 126 91 68 47
36 21 39 173 126 91 69 48
36 21 39 173 126 91 69 49
35 22 39 170 126 89 70 50
35 22 38 168 122 88 70 50
35 22 37 164 120 87 70 50
35 22 36 161 118 86 70 50
35 22 36 159 116 85 70 50
34 22 35 155 113 84 69 49
33 23 35 152 111 84 69 50
32 23 35 148 109 82 69 50
31 24 35 145 106 82 69 51
31 24 35 141 104 82 69 51
30 25 33 137 101 79 69 52
29 24 32 133 98 76 68 51
28 23 30 130 94 72 66 51
27 22 28 126 91 69 64 50
27 21 27 121 88 66 63 50
26 20 26 116 82 63 61 48
25 20 25 111 77 61 59 47
24 19 24 106 72 58 57 45
23 19 23 101 67 56 56 43
23 19 23 95 62 53 54 42
21 17 21 90 58 49 51 39
20 16 20 85 54 46 48 36
19 15 19 79 50 42 45 34
18 13 18 74 46 38 42 32
17 12 17 69 42 34 38 30
16 11 16 65 37 31 36 28
15 10 16 61 34 28 34 26
14 9 15 57 30 24 32 24
13 8 15 52 26 21 30 22
12 7 15 48 22 18 28 20
10 5 14 45 19 15 25 18
9 3 13 42 16 13 23 15
8 1 13 38 14 10 20 13
6 0 12 35 11 8 18 11
5 -3 12 32 8 5 15 9
4 -4 11 29 6 3 13 7
4 -4 10 26 3 1 12 6
3 -4 9 24 1 -2 11 5
3 -4 8 21 -3 -3 9 3
3 -4 8 18 -5 -5 8 2
2 -4 7 17 -7 -7 6 1
2 -6 7 16 -8 -8 5 0
1 -7 7 16 -9 -10 4 0
1 -8 7 15 -11 -12 2 -2
1 -9 7 15 -12 -13 1 -2
0 -10 6 13 -13 -14 0 -3
0 -10 6 12 -14 -15 0 -4
0 -10 6 11 -15 -15 -2 -5
0 -10 6 9 -16 -16 -2 -6
0 -10 6 8 -16 -16 -2 -7
-2 -10 5 7 -17 -17 -3 -8
-2 -11 5 6 -18 -17 -4 -9
0 -11 5 6 -18 -18 -4 -9
0 -12 5 5 -19 -18 -5 -10
0 -12 5 5 -19 -18 -5 -10
1 -13 5 4 -20 -19 -6 -11
0 -13 5 4 -20 -19 -6 -11
-2 -13 5 3 -20 -19 -5 -11
-3 -13 5 3 -20 -19 -5 -11
-3 -13 5 3 -20 -19 -5 -11
-4 -13 4 2 -20 -19 -4 -10
-4 -13 4 2 -20 -19 -4 -10
-4 -12 4 3 -20 -19 -4 -10
-4 -12 4 3 -20 -19 -4 -10
-4 -12 4 3 -20 -19 -4 -10
-3 -11 4 4 -20 -20 -5 -11
-3 -11 4 3 -20 -20 -5 -11
-3 -11 4 2 -20 -20 -5 -11
-3 -11 4 1 -20 -20 -5 -11
-3 -11 4 1 -20 -20 -5 -11
-3 -11 4 0 -21 -20 -6 -12
-3 -11 4 1 -20 -20 -6 -12
